district_id,neighborhood_canon,green_area_km2,area_km2,green_share,green_share_label
11010010,marzahn,3.785997,19.54037458455859,0.19375252933952514,above average
11011011,althohenschoenhausen,0.243478,9.347575274171213,0.026047182596407342,average
11011011,falkenberg,0.610613,3.0513182051659045,0.20011449443923207,above average
11011011,fennpfuhl,0.19216899999999998,2.121429815263738,0.09058466069315113,above average
11011011,friedrichsfelde,1.964698,5.83402786404105,0.3367652753442824,above average
11011011,karlshorst,0.436835,6.545313484946774,0.06674011886591133,average
11011011,lichtenberg,0.779413,7.198748795543168,0.1082706206504308,above average
11011011,malchow,0.45050500000000004,1.51710288846972,0.29695085509620117,above average
11011011,neuhohenschoenhausen,0.9103289999999999,5.15081925154831,0.17673479800836722,above average
11011011,rummelsburg,0.097745,4.405210367525913,0.02218849767551425,below average
11011011,wartenberg,1.067652,6.919598086684389,0.15429393248352358,above average
11012012,borsigwalde,0.0214699,2.042648003892431,0.010510817311199662,below average
11012012,frohnau,0.2695093,7.836173064159477,0.03439297445237168,average
11012012,heiligensee,0.47867529999999997,10.684524455710527,0.04480080531278711,average
11012012,hermsdorf,0.7876924999999999,6.056405875233487,0.1300593976406234,above average
11012012,konradshoehetegelort,0.0157873,,,average
11012012,luebars,0.7184918,5.008438663878612,0.14345624419479044,above average
11012012,maerkischesviertel,0.0853936,3.2444413329620625,0.026319970446819146,average
11012012,reinickendorf,0.4281194,10.47576025437641,0.0408676210226505,average
11012012,tegel,0.9152096999999999,33.620147705009,0.027222060653339857,average
11012012,waidmannslust,0.3686243,2.231458590816612,0.16519432693801428,above average
11012012,wittenau,0.3188681,5.893308360115625,0.0541068073338935,average
